k,Ek
345.0,0.11080505449651204
346.0,0.10966286096341622
347.0,0.10922490859576738
348.0,0.10880221354442093
349.0,0.10862609285144743
350.0,0.10797346556134994
351.0,0.10640941381649406
352.0,0.10734493391750581
353.0,0.10599236624081634
354.0,0.1059987349071451
355.0,0.10514638808880843
356.0,0.10479893333064158
357.0,0.10431875642785653
358.0,0.10341918587575741
359.0,0.10356618651338996
360.0,0.10260120479591978
361.0,0.1029069574475201
362.0,0.10185295841316645
363.0,0.10149971356771287
364.0,0.10089132035275951
365.0,0.10067461613907985
366.0,0.10020873711276303
367.0,0.09971030470809311
368.0,0.09913467188867249
369.0,0.0993096742158283
370.0,0.09848262974069422
371.0,0.09788620079435571
372.0,0.09776165426174874
373.0,0.09740591892790505
374.0,0.09699604885704877
375.0,0.09628371087643162
376.0,0.09618046917774811
377.0,0.09588501028841412
378.0,0.09523701977292981
379.0,0.0948187392536669
380.0,0.09439323936425852
381.0,0.09440112825120921
382.0,0.09369560759252607
383.0,0.09341163661869951
384.0,0.09283231922208543
385.0,0.09310138445562705
386.0,0.09256180957051315
387.0,0.09198294445982992
388.0,0.09189783602512731
389.0,0.09142289714464283
390.0,0.09118508036733797
391.0,0.09069767583840943
392.0,0.09041663556681602
393.0,0.09024079526132882
394.0,0.0898778370991665
395.0,0.0892784709721218
396.0,0.08935757724733574
397.0,0.08909181728837816
398.0,0.08844705758934533
399.0,0.0881333040156855
400.0,0.0882530408863701
401.0,0.0877917527217084
402.0,0.0873149208258958
403.0,0.08722147197424063
404.0,0.0868038841125727
405.0,0.08682610469329281
406.0,0.08614839275892507
407.0,0.0861361319084267
408.0,0.08605035101550633
409.0,0.08552189899024372
410.0,0.08546877937932812
411.0,0.08491239667169663
412.0,0.08523139611017294
413.0,0.08442470782622837
414.0,0.08435198798238702
415.0,0.08409097929473033
416.0,0.08401667015000151
417.0,0.08389555124702307
418.0,0.08332323030988124
419.0,0.08318766727094319
420.0,0.08301688099339238
421.0,0.08292871279882522
422.0,0.08271457344452762
423.0,0.08227317984287334
424.0,0.08223740280429166
425.0,0.08215324390708208
426.0,0.0817839965206155
427.0,0.08171180293640658
428.0,0.08118554803409217
429.0,0.08146917492561251
430.0,0.08107390295880312
431.0,0.08081205693024852
432.0,0.0807391942548035
433.0,0.08050570219172228
434.0,0.0807386573757236
435.0,0.08012464044242057
436.0,0.07996637230235312
437.0,0.07996499237794469
438.0,0.07981740337069274
439.0,0.07961134372803584
440.0,0.07926090883391783
441.0,0.07965565168018954
442.0,0.07905572334912325
443.0,0.07903771529789427
444.0,0.07886642204500385
445.0,0.07885263638966755
446.0,0.0785111092741904
447.0,0.07844205642427443
448.0,0.07855259288121615
449.0,0.07836325260065763
450.0,0.07839900227320101
451.0,0.07784824436013685
452.0,0.07804373016113894
453.0,0.07766348830407764
454.0,0.07785057539424418
455.0,0.07747823690536645
456.0,0.07757160038142577
457.0,0.07758941199955034
458.0,0.0775189323889207
459.0,0.0772582061830004
460.0,0.07731872719817884
461.0,0.07705011339667432
462.0,0.0771266493441739
463.0,0.07694166027619663
464.0,0.07679488771907769
465.0,0.07706261795642631
466.0,0.07664063673667988
467.0,0.07671598964742533
468.0,0.0766084066855092
469.0,0.07660149881919731
470.0,0.07664426558453062
471.0,0.07650722646837857
472.0,0.07663699227898992
473.0,0.07636554969216608
474.0,0.07645416440941712
475.0,0.07635816772608645
476.0,0.07623479832045056
477.0,0.07650066444865058
478.0,0.0760873988200616
479.0,0.07619508504905885
480.0,0.07631891236377099
481.0,0.07619563569393299
482.0,0.07653982795471488
483.0,0.07620376138014105
484.0,0.076217544152214
485.0,0.07630781430176319
486.0,0.07622050788626318
487.0,0.07630730914094513
488.0,0.07620905193689599
489.0,0.07632258457216451
490.0,0.07633874656897184
491.0,0.07608419429752378
492.0,0.07650345536237563
493.0,0.07637255690900153
494.0,0.0764278180617775
495.0,0.07618967298196519
496.0,0.07662263560206173
497.0,0.07670005232353916
498.0,0.07641927957042864
499.0,0.07651341372763706
500.0,0.07676413215597451
501.0,0.07687528318062217
502.0,0.07663053783822592
503.0,0.07674552419993311
504.0,0.07701170970052043
505.0,0.07714612947831474
506.0,0.07711879121683482
507.0,0.07698777679045699
508.0,0.07722760719719854
509.0,0.07740109111779905
510.0,0.07738727719930852
511.0,0.07746441878655459
512.0,0.07719528694419404
513.0,0.07727249690580275
514.0,0.07647421601510603
515.0,0.07577368171046839
516.0,0.07528030733287296
517.0,0.07486338960925168
518.0,0.07429342913877349
519.0,0.07377232379548351
520.0,0.07306261733380771
521.0,0.07304612993541268
522.0,0.0722056348141816
523.0,0.07187015271680453
524.0,0.071249631381811
525.0,0.07089972618115097
526.0,0.07010876546802222
527.0,0.0699611738312902
528.0,0.0694658289446378
529.0,0.06903741553988643
530.0,0.06871654639841825
531.0,0.0680736168355583
532.0,0.0676916977252187
533.0,0.06724039946061093
534.0,0.0668575353811574
535.0,0.06629413162105516
536.0,0.06597964360261131
537.0,0.06541487478872027
538.0,0.06519155268651723
539.0,0.06467133899786418
540.0,0.06426396002871557
541.0,0.06385001342021522
542.0,0.06354376469898987
543.0,0.06304616502466305
544.0,0.06258963097047848
545.0,0.062367133032231625
546.0,0.06178365013768975
547.0,0.06147191289657486
548.0,0.06109771689954453
549.0,0.06055009967672542
550.0,0.060359699651535405
551.0,0.059763508300478566
552.0,0.05961016526726214
553.0,0.059092923376956846
554.0,0.058699208810507705
555.0,0.05835649198551094
556.0,0.058007715146852754
557.0,0.05766798438055593
558.0,0.057158555066488946
559.0,0.05689852913906864
560.0,0.0565354779855816
561.0,0.05628252372086429
562.0,0.05595352025686109
563.0,0.05526557394353874
564.0,0.0552625879879583
565.0,0.05488404970458393
566.0,0.05443171560497905
567.0,0.0539029952939328
568.0,0.05381478168207258
569.0,0.05340826962162782
570.0,0.05306527022018941
571.0,0.052651797968751406
572.0,0.05241880700059524
573.0,0.052066813140928175
574.0,0.05173206011177495
575.0,0.051343952485174454
576.0,0.05116011621062474
577.0,0.05078573571392852
578.0,0.05044968182325888
579.0,0.05019227118436476
580.0,0.0497742303498161
581.0,0.04968670881666415
582.0,0.049116098225799064
583.0,0.048938308706151144
584.0,0.04851332580072078
585.0,0.04838856914277231
586.0,0.047958418546656265
587.0,0.047654410905432446
588.0,0.04737928794732491
589.0,0.04705558841463303
590.0,0.04672953055339872
591.0,0.04646332928405187
592.0,0.04615281496834693
593.0,0.04590736204155157
594.0,0.045703081333254555
595.0,0.045169711513085214
596.0,0.04501373388911568
597.0,0.04476827337095767
598.0,0.04441098597883199
599.0,0.04416650011630677
600.0,0.043780904251611234
601.0,0.04368921901466594
602.0,0.04330734755111237
603.0,0.043029847748406035
604.0,0.04263618050362681
605.0,0.04258506551267315
606.0,0.04211053955595557
607.0,0.0418308757109434
608.0,0.041528105254326084
609.0,0.04130188617866123
610.0,0.0411471794370771
611.0,0.04068312867877141
612.0,0.04057533778361782
613.0,0.04024733137114275
614.0,0.039920291882153756
615.0,0.039634136096048704
616.0,0.039402279929932865
617.0,0.039134881183234035
618.0,0.03880105345008773
619.0,0.03856962838381949
620.0,0.03836147426392568
621.0,0.03807335080165822
622.0,0.037692300012587825
623.0,0.03747818939956202
624.0,0.03718873242635003
625.0,0.03703734095469138
626.0,0.03663523654286105
627.0,0.03644586953344034
628.0,0.036288372161929164
629.0,0.03590822170825417
630.0,0.03558699524895333
631.0,0.035355943057519046
632.0,0.03510504230129365
633.0,0.03486494506469482
634.0,0.03459927947918167
635.0,0.034343244451237764
636.0,0.03408865943575167
637.0,0.03381494231749806
638.0,0.033428170891485746
639.0,0.0333033542183347
640.0,0.03300307057555356
641.0,0.03276905453214377
642.0,0.03249734010887676
643.0,0.03225131740942443
644.0,0.0320436951526461
645.0,0.031730071736094295
646.0,0.0314725299955432
647.0,0.03125033633456242
648.0,0.030915011096661452
649.0,0.030718207161572947
650.0,0.03049814266469675
651.0,0.030180861667347125
652.0,0.02991835660617422
653.0,0.029678963052701592
654.0,0.029508064052579518
655.0,0.02910835349362857
656.0,0.02895048534736297
657.0,0.028686359379461186
658.0,0.028448406812791524
659.0,0.02818578569938812
660.0,0.027855230495875252
661.0,0.02775038413332264
662.0,0.02740702478395072
663.0,0.027162143252063432
664.0,0.02694547385942226
665.0,0.026683091762233543
666.0,0.026471460810433334
667.0,0.026090175968968125
668.0,0.025957648683315782
669.0,0.025724601004633914
670.0,0.025459783553679262
671.0,0.0251391375872607
672.0,0.02496836709909731
673.0,0.02468938787466939
674.0,0.024483077027785523
675.0,0.02419230600130194
676.0,0.023966965817118203
677.0,0.023686959489705894
678.0,0.023531993965037603
679.0,0.023144947933262272
680.0,0.02301680520599392
681.0,0.022735100216407515
682.0,0.022463183662295994
683.0,0.022253337749191193
684.0,0.021958629364645852
685.0,0.021797203805405164
686.0,0.021462946437877363
687.0,0.0212595008107769
688.0,0.021028510043632074
689.0,0.02073095279537963
690.0,0.020518002689021226
691.0,0.020247823339369708
692.0,0.02002961030936372
693.0,0.01979694243442118
694.0,0.019473338070928853
695.0,0.019262434012209596
696.0,0.018954229152272857
697.0,0.018802984431238227
698.0,0.018486579978597463
699.0,0.01823285143777046
700.0,0.01802506867633163
701.0,0.017687545871721375
702.0,0.017541345679613126
703.0,0.017191689386904564
704.0,0.01697940247907203
705.0,0.016718203967527618
706.0,0.016451789746638808
707.0,0.01622448122430685
708.0,0.015877766970732326
709.0,0.01576887867252399
710.0,0.015419210674124852
711.0,0.015149395265644348
712.0,0.014904768693426726
713.0,0.014616363145697052
714.0,0.014450270822703205
715.0,0.01404863282051232
716.0,0.013878184701485786
717.0,0.013603374480774347
718.0,0.013327521980727812
719.0,0.013058422997725075
720.0,0.012775393060638846
721.0,0.012547663274017155
722.0,0.01226472326774772
723.0,0.011984439982477817
724.0,0.011675050882194225
725.0,0.011504977864083438
726.0,0.011213219840505793
727.0,0.010980919037370227
728.0,0.010773966530161331
729.0,0.010604267542196202
730.0,0.010383646861005978
731.0,0.010139892856592123
732.0,0.009993019283783712
733.0,0.009789902834321209
734.0,0.009615897474324162
735.0,0.00940506922166035
736.0,0.009316832556623352
737.0,0.009080806190145679
738.0,0.008908048735218615
739.0,0.008748001436966569
740.0,0.0086092406206687
741.0,0.008434279514880247
742.0,0.008289878789609325
743.0,0.008130897445607462
744.0,0.007982565386390838
745.0,0.00784094254600007
746.0,0.007681255694525956
747.0,0.007552488723825884
748.0,0.007417768194313893
749.0,0.007272163708136097
750.0,0.007120390922612501
751.0,0.007031664808854155
752.0,0.006870745983969126
753.0,0.006759424428206557
754.0,0.006629699031438051
755.0,0.006507073702802641
756.0,0.006395387720983951
757.0,0.006239934943311446
758.0,0.006162148403646977
759.0,0.006032657079448593
760.0,0.005909491651067039
761.0,0.005802503957301616
762.0,0.005717718820170155
763.0,0.005587402931294389
764.0,0.005464567842322445
765.0,0.005380495596633918
766.0,0.005253929354988162
767.0,0.005187477752152806
768.0,0.005042602679655537
769.0,0.004995820625322011
770.0,0.004871574147755985
771.0,0.004771741943043099
772.0,0.004655074429788508
773.0,0.004597772669565324
774.0,0.0045021493579550705
775.0,0.004387115938276724
776.0,0.004303571992513782
777.0,0.004248175182438867
778.0,0.004134302419606495
779.0,0.004045372731924981
780.0,0.003951805995382103
781.0,0.0038999287106887414
782.0,0.0038128282599234065
783.0,0.0036906280824316228
784.0,0.003666378868135143
785.0,0.0035792474575791497
786.0,0.003468941197609238
787.0,0.0033925599134691843
788.0,0.003350605825519613
789.0,0.003269254746417543
790.0,0.003176202087676802
791.0,0.0031063010795144563
792.0,0.0030562641839247755
793.0,0.0029721919860097234
794.0,0.0028888340893565493
795.0,0.0028445521616662617
796.0,0.002765716630596832
797.0,0.0027025380988575246
798.0,0.002624727534616447
799.0,0.0025829594134983715
800.0,0.002515906675591036
801.0,0.002451197068343854
802.0,0.0023821802149860986
803.0,0.0023422861751195407
804.0,0.002270645093443249
805.0,0.002201106261353311
806.0,0.0021423776442714647
807.0,0.0021058788083638
808.0,0.0020432165549309415
809.0,0.0019794171380576858
810.0,0.001926274654710552
811.0,0.0018911149466140427
812.0,0.0018202205774755483
813.0,0.0017524345152798377
814.0,0.0017374143649904936
815.0,0.001680792018694059
816.0,0.0016238143442683876
817.0,0.0015679934890043634
818.0,0.0015489986611184412
819.0,0.0014857980771820721
820.0,0.0014213265953662126
821.0,0.0013973814659644997
822.0,0.0013731151665063877
823.0,0.0013125587179790542
824.0,0.0012514868692316656
825.0,0.0012244909770860394
826.0,0.001191026266861126
827.0,0.0011333239559092152
828.0,0.0010899356016571197
829.0,0.00108462323816359
830.0,0.0010284191890175467
831.0,0.0009805883525962453
832.0,0.0009484740104795707
833.0,0.0009320803909716034
834.0,0.0008851061836946545
835.0,0.0008345261488815635
836.0,0.0008142857219023442
837.0,0.0007966033686183132
838.0,0.0007526340413155601
839.0,0.0007006892257747797
840.0,0.0006971447229537102
841.0,0.0006720930419037033
842.0,0.0006348414487506856
843.0,0.000583159869971332
844.0,0.0005880449269769369
845.0,0.0005522235483520088
846.0,0.0005148856623985086
847.0,0.0004939236264449849
848.0,0.00047693878742396023
849.0,0.0004388005457211447
850.0,0.0004100902083621649
851.0,0.00040800446557927176
852.0,0.0003908425784957718
853.0,0.0003429460093437792
854.0,0.00031763313423514107
855.0,0.0003295276061882817
856.0,0.00030653978701581036
857.0,0.0002572711380300525
858.0,0.00023865931494781005
859.0,0.00026280593037792673
860.0,0.0002338085352837778
861.0,0.00018413630443916387
862.0,0.00018020472442258054
863.0,0.00019407736477430627
864.0,0.00016889999245071083
865.0,0.0001234576829898093
866.0,0.0001370994817964357
867.0,0.00013403812054437386
868.0,0.00011331339815973227
869.0,6.990158978800838e-05
870.0,9.580357613834324e-05
871.0,8.72843971512426e-05
872.0,7.227466044737105e-05
873.0,3.7300275821755354e-05
874.0,5.8880090437470235e-05
875.0,4.886754999214456e-05
876.0,3.835815844096479e-05
877.0,1.7995778688411887e-05
878.0,2.800037515445419e-05
879.0,2.0922318195345205e-05
880.0,1.5414676841579313e-05
881.0,5.528006456246811e-06
882.0,8.593486745496599e-06
883.0,4.930515430110547e-06
884.0,1.4536312947902844e-06
885.0,1.4496418865100322e-06
886.0,2.905773884189966e-07
887.0,2.8915622132434933e-10
888.0,0.0
889.0,0.0
890.0,0.0
891.0,0.0
892.0,0.0
893.0,0.0
894.0,0.0
895.0,0.0
896.0,0.0
897.0,0.0
898.0,0.0
899.0,0.0
900.0,0.0
901.0,0.0
902.0,0.0
903.0,0.0
904.0,0.0
905.0,0.0
906.0,0.0
907.0,0.0
908.0,0.0
909.0,0.0
910.0,0.0
911.0,0.0
912.0,0.0
913.0,0.0
914.0,0.0
915.0,0.0
916.0,0.0
917.0,0.0
918.0,0.0
919.0,0.0
920.0,0.0
921.0,0.0
922.0,0.0
923.0,0.0
924.0,0.0
925.0,0.0
926.0,0.0
927.0,0.0
928.0,0.0
929.0,0.0
930.0,0.0
931.0,0.0
932.0,0.0
933.0,0.0
934.0,0.0
935.0,0.0
936.0,0.0
937.0,0.0
938.0,0.0
939.0,0.0
940.0,0.0
941.0,0.0
942.0,0.0
943.0,0.0
944.0,0.0
945.0,0.0
946.0,0.0
947.0,0.0
948.0,0.0
949.0,0.0
950.0,0.0
951.0,0.0
952.0,0.0
953.0,0.0
954.0,0.0
955.0,0.0
956.0,0.0
957.0,0.0
958.0,0.0
959.0,0.0
960.0,0.0
961.0,0.0
962.0,0.0
963.0,0.0
964.0,0.0
965.0,0.0
966.0,0.0
967.0,0.0
968.0,0.0
969.0,0.0
970.0,0.0
971.0,0.0
972.0,0.0
973.0,0.0
974.0,0.0
975.0,0.0
976.0,0.0
977.0,0.0
978.0,0.0
979.0,0.0
980.0,0.0
981.0,0.0
982.0,0.0
983.0,0.0
984.0,0.0
985.0,0.0
986.0,0.0
987.0,0.0
988.0,0.0
989.0,0.0
990.0,0.0
991.0,0.0
992.0,0.0
993.0,0.0
994.0,0.0
995.0,0.0
996.0,0.0
997.0,0.0
998.0,0.0
999.0,0.0
1000.0,0.0
1001.0,0.0
1002.0,0.0
1003.0,0.0
1004.0,0.0
1005.0,0.0
1006.0,0.0
1007.0,0.0
1008.0,0.0
1009.0,0.0
1010.0,0.0
1011.0,0.0
1012.0,0.0
1013.0,0.0
1014.0,0.0
1015.0,0.0
1016.0,0.0
1017.0,0.0
1018.0,0.0
1019.0,0.0
1020.0,0.0
1021.0,0.0
1022.0,0.0
1023.0,0.0
1024.0,0.0
