tau,correlation,mean_initial,mean_evolved,variance_initial,variance_evolved,retained_fraction
0.0,1.0,0.0479093983162544,0.0479093983162544,18.749454104127974,18.749454104127974,1.0
0.0011791309794903636,0.9889984440906141,0.0479093983162544,0.047919014744286885,18.749454104127974,18.758425627279294,1.0
0.0023582619589807272,0.9655421980386288,0.0479093983162544,0.047958226399951974,18.749454104127974,18.767793673827693,1.0
0.003537392938471091,0.9351593931731638,0.0479093983162544,0.04816096085965731,18.749454104127974,18.742325822964197,1.0
0.0047165239179614545,0.8993738619047192,0.0479093983162544,0.04877406414874373,18.749454104127974,18.729281784549006,1.0
0.005895654897451818,0.86036817470603,0.0479093983162544,0.04971402073741308,18.749454104127974,18.72502654494772,1.0
0.007074785876942182,0.8192324290109871,0.0479093983162544,0.050612235526463746,18.749454104127974,18.72573626036823,1.0
0.008253916856432545,0.7765054218698941,0.0479093983162544,0.05135144600847255,18.749454104127974,18.751398948461812,1.0
0.009433047835922909,0.7334344795093893,0.0479093983162544,0.05169255672172503,18.749454104127974,18.772683492322894,1.0
0.010612178815413273,0.690566377447214,0.0479093983162544,0.0518660286559365,18.749454104127974,18.783440174154045,1.0
0.011791309794903636,0.6480659528677827,0.0479093983162544,0.051999513190240716,18.749454104127974,18.799245164502018,1.0
0.012970440774394,0.6062892808425098,0.0479093983162544,0.05228599576304344,18.749454104127974,18.813578029597277,1.0
0.014149571753884364,0.5655623428837278,0.0479093983162544,0.05282432032625144,18.749454104127974,18.826248215817966,1.0
0.015328702733374727,0.5261891324131134,0.0479093983162544,0.05357486288070936,18.749454104127974,18.829569923651427,1.0
0.01650783371286509,0.4882497109687659,0.0479093983162544,0.054502801637571985,18.749454104127974,18.82162438252518,1.0
0.017686964692355454,0.4518125624106285,0.0479093983162544,0.05536497872982259,18.749454104127974,18.81178013729742,1.0
0.018866095671845818,0.41698837092529667,0.0479093983162544,0.056113934093324346,18.749454104127974,18.80968529645832,1.0
0.020045226651336182,0.3840814616917425,0.0479093983162544,0.056675778645217625,18.749454104127974,18.794408222418834,1.0
0.021224357630826547,0.35307407646858313,0.0479093983162544,0.05731523162781424,18.749454104127974,18.770274994510615,1.0
0.022403488610316907,0.32370611360061413,0.0479093983162544,0.05808271437858861,18.749454104127974,18.759707028983403,1.0
0.02358261958980727,0.2959130135217679,0.0479093983162544,0.05880353167710161,18.749454104127974,18.768854171128286,1.0
0.024761750569297636,0.27020341990720664,0.0479093983162544,0.059449273211057085,18.749454104127974,18.728563527486184,1.0
0.025940881548788,0.24602734041381322,0.0479093983162544,0.06003789721759758,18.749454104127974,18.713737768829457,1.0
0.027120012528278364,0.22343932857833776,0.0479093983162544,0.06060212945995702,18.749454104127974,18.71235907754172,1.0
0.02829914350776873,0.2025335682438717,0.0479093983162544,0.06106816006398271,18.749454104127974,18.687477237305817,1.0
0.02947827448725909,0.1830901854051927,0.0479093983162544,0.06164006430473368,18.749454104127974,18.66701199318842,1.0
0.030657405466749454,0.16503968046959464,0.0479093983162544,0.06235131943192075,18.749454104127974,18.65345180955541,1.0
0.031836536446239815,0.1482937550394455,0.0479093983162544,0.06308488147840804,18.749454104127974,18.65180211457504,1.0
0.03301566742573018,0.1328886874739963,0.0479093983162544,0.06370314478201843,18.749454104127974,18.645092893817242,1.0
0.03419479840522054,0.1187362265103687,0.0479093983162544,0.06399366323839537,18.749454104127974,18.63324154545877,1.0
0.03537392938471091,0.10573163221443954,0.0479093983162544,0.06403945596428158,18.749454104127974,18.62790607479247,1.0
0.03655306036420127,0.09386219792626149,0.0479093983162544,0.06395725506385,18.749454104127974,18.62825525553396,1.0
0.037732191343691636,0.08307034472164392,0.0479093983162544,0.06381775160943946,18.749454104127974,18.620497934802938,1.0
0.038911322323182,0.07318232445659284,0.0479093983162544,0.06335935608606039,18.749454104127974,18.62417739645313,1.0
0.040090453302672364,0.064142299299901,0.0479093983162544,0.06254428193786726,18.749454104127974,18.635931578436086,1.0
0.04126958428216273,0.05592343825960878,0.0479093983162544,0.06163506130603773,18.749454104127974,18.632324126992163,1.0
0.04244871526165309,0.04846821084760125,0.0479093983162544,0.060629958712829654,18.749454104127974,18.63249645309216,1.0
0.04362784624114346,0.04180575432329081,0.0479093983162544,0.0599333785013112,18.749454104127974,18.625615834484336,1.0
0.044806977220633815,0.035860095944540794,0.0479093983162544,0.059640687180118716,18.749454104127974,18.607260292506133,1.0
0.04598610820012418,0.03052422173532614,0.0479093983162544,0.05977996185411082,18.749454104127974,18.60100585014424,1.0
0.04716523917961454,0.025749354531761404,0.0479093983162544,0.06009838505821778,18.749454104127974,18.601286701411382,1.0
0.04834437015910491,0.02149546583655149,0.0479093983162544,0.06049226000268299,18.749454104127974,18.598736487747196,1.0
0.04952350113859527,0.01767260079664461,0.0479093983162544,0.06074461943868026,18.749454104127974,18.611171893363526,1.0
0.050702632118085636,0.014242431221090812,0.0479093983162544,0.060926925742652224,18.749454104127974,18.60394563925662,1.0
0.051881763097576,0.011122395904142006,0.0479093983162544,0.0610315285274428,18.749454104127974,18.60643236749697,1.0
0.053060894077066365,0.008285588509821874,0.0479093983162544,0.061012222358496584,18.749454104127974,18.613668170168058,1.0
0.05424002505655673,0.005750485458800642,0.0479093983162544,0.06093420284092884,18.749454104127974,18.610204637525957,1.0
0.05541915603604709,0.003516285973272791,0.0479093983162544,0.06096697139169486,18.749454104127974,18.61556349533263,1.0
0.05659828701553746,0.0015600777640298088,0.0479093983162544,0.06093163389061404,18.749454104127974,18.610622492281987,1.0
0.057777417995027815,-0.00015427850081106367,0.0479093983162544,0.060821300587312374,18.749454104127974,18.62301130782244,1.0
0.05895654897451818,-0.001633098193853307,0.0479093983162544,0.06068769618858388,18.749454104127974,18.63325233719731,1.0
0.06013567995400854,-0.002892662415469384,0.0479093983162544,0.060748156614486036,18.749454104127974,18.645553239880197,1.0
0.06131481093349891,-0.003978461540308315,0.0479093983162544,0.06099996235869078,18.749454104127974,18.661854413438867,1.0
0.06249394191298927,-0.004899244746917628,0.0479093983162544,0.061314329840754536,18.749454104127974,18.70103590341633,1.0
0.06367307289247963,-0.00570424813022401,0.0479093983162544,0.06131790626903418,18.749454104127974,18.70907989457725,1.0
0.06485220387197,-0.006403142541889315,0.0479093983162544,0.06079989617470345,18.749454104127974,18.72804816994203,1.0
0.06603133485146036,-0.0069353176608531325,0.0479093983162544,0.05982493138000108,18.749454104127974,18.746086971262972,1.0
0.06721046583095072,-0.007305916469414494,0.0479093983162544,0.05847225249638483,18.749454104127974,18.751061780451376,1.0
0.06838959681044109,-0.007506283420845123,0.0479093983162544,0.057146562542888336,18.749454104127974,18.75990940336869,1.0
0.06956872778993145,-0.007537497862157847,0.0479093983162544,0.056006569666427475,18.749454104127974,18.760251956154377,1.0
0.07074785876942181,-0.007372540415757268,0.0479093983162544,0.0551364604296006,18.749454104127974,18.778486921472087,1.0
0.07192698974891218,-0.007085984020242145,0.0479093983162544,0.05458613219299782,18.749454104127974,18.79927383209286,1.0
0.07310612072840254,-0.006720213367659235,0.0479093983162544,0.05430528011797432,18.749454104127974,18.807160688454786,1.0
0.07428525170789291,-0.0062785533457714844,0.0479093983162544,0.05410589617582247,18.749454104127974,18.813616729516784,1.0
0.07546438268738327,-0.005837466396563351,0.0479093983162544,0.05392811612335818,18.749454104127974,18.81730586897702,1.0
0.07664351366687364,-0.005413501783141345,0.0479093983162544,0.05397550871211274,18.749454104127974,18.83779901588061,1.0
0.077822644646364,-0.005058910320182586,0.0479093983162544,0.054108120413978396,18.749454104127974,18.81805915399268,1.0
0.07900177562585436,-0.004722807654195834,0.0479093983162544,0.054370619897108945,18.749454104127974,18.808377238057062,1.0
0.08018090660534473,-0.004409617167333811,0.0479093983162544,0.05477491558627824,18.749454104127974,18.807230653039834,1.0
0.0813600375848351,-0.004131477790236394,0.0479093983162544,0.055306983702473445,18.749454104127974,18.77733882673425,1.0
0.08253916856432546,-0.00384254833936617,0.0479093983162544,0.056029038567671385,18.749454104127974,18.75568820150797,1.0
0.08371829954381582,-0.003519982315563348,0.0479093983162544,0.05665156964547143,18.749454104127974,18.737554416801213,1.0
0.08489743052330619,-0.0031730381023497988,0.0479093983162544,0.05710401159064272,18.749454104127974,18.713267786241584,1.0
0.08607656150279655,-0.002840012520748288,0.0479093983162544,0.057288727279746904,18.749454104127974,18.684067352106542,1.0
0.08725569248228691,-0.0025333126051310423,0.0479093983162544,0.05743821882832726,18.749454104127974,18.652573972462275,1.0
0.08843482346177726,-0.002231939699026247,0.0479093983162544,0.05787585367361388,18.749454104127974,18.62331771326921,1.0
0.08961395444126763,-0.0019393308071112534,0.0479093983162544,0.05867057066292916,18.749454104127974,18.59931651239578,1.0
0.090793085420758,-0.0016290193680158745,0.0479093983162544,0.05933743304089971,18.749454104127974,18.5683973808555,1.0
0.09197221640024836,-0.0013149432435742199,0.0479093983162544,0.06006072204465529,18.749454104127974,18.54923896552504,1.0
0.09315134737973872,-0.0010249165742466173,0.0479093983162544,0.06100100434980655,18.749454104127974,18.53873592717421,1.0
0.09433047835922909,-0.0007995473950266737,0.0479093983162544,0.06211679867936862,18.749454104127974,18.53968326945241,1.0
0.09550960933871945,-0.0006567447494480437,0.0479093983162544,0.0630740209395862,18.749454104127974,18.547469220714415,1.0
0.09668874031820981,-0.0006037588038557529,0.0479093983162544,0.06381089229914996,18.749454104127974,18.559930379130577,1.0
0.09786787129770018,-0.0005962603469886192,0.0479093983162544,0.06413270939354432,18.749454104127974,18.587606501061895,1.0
0.09904700227719054,-0.0006259477951679135,0.0479093983162544,0.06383269572332383,18.749454104127974,18.587306904677288,1.0
0.10022613325668091,-0.0006431380236890407,0.0479093983162544,0.06301660591371344,18.749454104127974,18.60194969493119,1.0
0.10140526423617127,-0.0006417368484948554,0.0479093983162544,0.06204178839856346,18.749454104127974,18.602212503540038,1.0
0.10258439521566164,-0.0006375432170574991,0.0479093983162544,0.06102645764310791,18.749454104127974,18.628084415408996,1.0
0.103763526195152,-0.0006269801724363001,0.0479093983162544,0.05998950960168215,18.749454104127974,18.65369410871563,1.0
0.10494265717464236,-0.0005849654653279017,0.0479093983162544,0.059075518721562144,18.749454104127974,18.670849397877724,1.0
0.10612178815413273,-0.0005316562458137754,0.0479093983162544,0.0583685128914848,18.749454104127974,18.65780584262306,1.0
0.1073009191336231,-0.0004602006628508717,0.0479093983162544,0.05764335321430541,18.749454104127974,18.662870362587448,1.0
0.10848005011311346,-0.00040464037216093467,0.0479093983162544,0.05704070880418935,18.749454104127974,18.68315369798428,1.0
0.10965918109260382,-0.000380421943238038,0.0479093983162544,0.05647176438286541,18.749454104127974,18.783867006468682,1.0
0.11083831207209419,-0.0004287304169860358,0.0479093983162544,0.056222063027295106,18.749454104127974,18.715085346737382,1.0
0.11201744305158455,-0.0005509882643775864,0.0479093983162544,0.056197225712639756,18.749454104127974,18.73982378746921,1.0
0.11319657403107491,-0.0007622680820023115,0.0479093983162544,0.05643205701966209,18.749454104127974,18.726874662012413,1.0
0.11437570501056527,-0.0010953557244914411,0.0479093983162544,0.056768171106909654,18.749454104127974,18.74655607182116,1.0
0.11555483599005563,-0.0015276339158575441,0.0479093983162544,0.05703184291275545,18.749454104127974,18.755857141568082,1.0
0.11673396696954601,-0.0020027039153108837,0.0479093983162544,0.057157814747972435,18.749454104127974,18.75367987739695,1.0
