tau,correlation,mean_initial,mean_evolved,variance_initial,variance_evolved,retained_fraction
0.0,1.0,0.052398652375015314,0.052398652375015314,13.810381348218662,13.810381348218662,1.0
0.0011791309794903628,0.9919657724145768,0.052398652375015314,0.05388186335547259,13.810381348218662,13.807254306534833,1.0
0.0023582619589807255,0.9700257702759029,0.052398652375015314,0.05516704154030792,13.810381348218662,13.849519435187927,1.0
0.0035373929384710885,0.941411875396669,0.052398652375015314,0.05644692275201637,13.810381348218662,13.911747596200975,1.0
0.004716523917961451,0.902767107778554,0.052398652375015314,0.056445123518471994,13.810381348218662,14.084126508344903,1.0
0.0058956548974518136,0.8599812935682551,0.052398652375015314,0.05608351734181282,13.810381348218662,14.298390126893228,1.0
0.007074785876942177,0.823996969457358,0.052398652375015314,0.054584773435183004,13.810381348218662,14.232634953883833,1.0
0.00825391685643254,0.7856537669882917,0.052398652375015314,0.052548533408583356,13.810381348218662,14.171791960118735,1.0
0.009433047835922902,0.7462696171335209,0.052398652375015314,0.05188345874426649,13.810381348218662,14.087418678855016,1.0
0.010612178815413265,0.7019214508464936,0.052398652375015314,0.05063336336382887,13.810381348218662,14.178703270410566,1.0
0.011791309794903627,0.6545153576126479,0.052398652375015314,0.04942341257367513,13.810381348218662,14.455614750204541,1.0
0.01297044077439399,0.6195135192448464,0.052398652375015314,0.04761579501787269,13.810381348218662,14.223170496458838,1.0
0.014149571753884354,0.5802850281969628,0.052398652375015314,0.04823617485508159,13.810381348218662,14.23385731204662,1.0
0.015328702733374716,0.5423082671742273,0.052398652375015314,0.04942819766959274,13.810381348218662,14.236801954034004,1.0
0.01650783371286508,0.5052539194907378,0.052398652375015314,0.050368244655154264,13.810381348218662,14.250674587917441,1.0
0.01768696469235544,0.4671690808840233,0.052398652375015314,0.05072717153037837,13.810381348218662,14.413567461881714,1.0
0.018866095671845804,0.4326097715632423,0.052398652375015314,0.05111305342232457,13.810381348218662,14.489127573679333,1.0
0.02004522665133617,0.4021905853781732,0.052398652375015314,0.049444459898105766,13.810381348218662,14.38463213700961,1.0
0.02122435763082653,0.3709809256635294,0.052398652375015314,0.04760907534438698,13.810381348218662,14.430522479392405,1.0
0.022403488610316893,0.34258877095331863,0.052398652375015314,0.04567449138066676,13.810381348218662,14.362576660767456,1.0
0.023582619589807254,0.3149950770850255,0.052398652375015314,0.04480920806298431,13.810381348218662,14.338679761837428,1.0
0.02476175056929762,0.28913907393288063,0.052398652375015314,0.04564915041873906,13.810381348218662,14.31509186874781,1.0
0.02594088154878798,0.2651032781099398,0.052398652375015314,0.04744860652611112,13.810381348218662,14.25445662444627,1.0
0.027120012528278344,0.24224415265295893,0.052398652375015314,0.048994689449326674,13.810381348218662,14.219624980214856,1.0
0.028299143507768708,0.2203500803690804,0.052398652375015314,0.05045659801948951,13.810381348218662,14.219938521565393,1.0
0.02947827448725907,0.19971134941319213,0.052398652375015314,0.05220443572252864,13.810381348218662,14.297270085660815,1.0
0.030657405466749433,0.1808364882563751,0.052398652375015314,0.05244407221877438,13.810381348218662,14.373506725581725,1.0
0.031836536446239794,0.16371490311553147,0.052398652375015314,0.05262091909226922,13.810381348218662,14.340937415620662,1.0
0.03301566742573016,0.14747538235115148,0.052398652375015314,0.05060789968780432,13.810381348218662,14.394184054253277,1.0
0.03419479840522052,0.13333985558489495,0.052398652375015314,0.0494047419595201,13.810381348218662,14.265180230088763,1.0
0.03537392938471088,0.1199600480297439,0.052398652375015314,0.048445781079319704,13.810381348218662,14.22394822648857,1.0
0.036553060364201244,0.1075526326761671,0.052398652375015314,0.04919667896045703,13.810381348218662,14.222567359272162,1.0
0.03773219134369161,0.09629541557830533,0.052398652375015314,0.05035592378987425,13.810381348218662,14.11749971595594,1.0
0.03891132232318197,0.0852324455043544,0.052398652375015314,0.05279333793668386,13.810381348218662,14.173346505846952,1.0
0.04009045330267234,0.07533325690565597,0.052398652375015314,0.05443033114841422,13.810381348218662,14.253300102905614,1.0
