k,Es1,Es2,Es3
65.0,0.004931944230109283,0.0050281394682662895,0.005009196934226328
66.0,0.0046121751082320766,0.0046228058939185935,0.004584392155954847
67.0,0.0044155161991817,0.00445169709418113,0.004462182378053664
68.0,0.004109749422700083,0.004158544540101544,0.004101032104228302
69.0,0.004022473357976117,0.0040421217951805855,0.004059189919096834
70.0,0.0037487868538269354,0.003698779429331482,0.0037143691238524733
71.0,0.003568570231931803,0.0035471454585533748,0.0035401397912981558
72.0,0.0034408399553056955,0.0034480246174076407,0.0034631239947594226
73.0,0.0032520005963004328,0.0032959879659881673,0.003230838988647446
74.0,0.0031702926785862626,0.003172880013932494,0.003125848475956523
75.0,0.0029236926254211015,0.002927164417018479,0.0029321700205207873
76.0,0.0028283144984131803,0.0028515007100810797,0.0028315142470854665
77.0,0.002722747879179415,0.002711578260703945,0.0027071855695540424
78.0,0.002541378144818205,0.0025612478327903415,0.0025403459881647027
79.0,0.0024576829918571286,0.0024566024162346405,0.002482176735018081
80.0,0.0023599992317907955,0.002352203152685331,0.0023586084419149516
81.0,0.0022842487939648045,0.0022922063956205027,0.002294463522583387
82.0,0.0021655634010131633,0.0021856405942277334,0.0021623560695399552
83.0,0.0020722839666757788,0.002077850513757243,0.0020804284525942013
84.0,0.0019739403606352647,0.0019927043077718116,0.0019852669182204674
85.0,0.0019037772540527991,0.0019250473655422564,0.001934974350172363
86.0,0.0018278331000440864,0.0018466710891958799,0.0018164550000378948
87.0,0.001734660003281769,0.0017440374465528543,0.001740877241314037
88.0,0.0016748717527810962,0.0016746124723346504,0.0016530829412511007
89.0,0.0016113951921054078,0.001613000144080982,0.001627758988972166
90.0,0.001560129895922974,0.0015636795699945562,0.0015539384024953343
91.0,0.0014838343181276905,0.0014774779321376436,0.0014771246066243506
92.0,0.0014249336611423635,0.0014226682879508216,0.0014216773490531645
93.0,0.0013676129914544223,0.0013785555918681836,0.0013692382619718544
94.0,0.0013131800949873827,0.0013223321902846334,0.0013156184690955874
95.0,0.001263256030763381,0.001264420541507757,0.0012546800863015735
96.0,0.0012209815176576688,0.0012391835450890495,0.0012187719762757738
97.0,0.0011787975485010346,0.001185363775920101,0.0011821662163665142
98.0,0.0011460533737618936,0.0011499185159818011,0.0011523228559372095
99.0,0.0010789855523921608,0.0010767109437438006,0.0010689106915447023
100.0,0.0010510380005004667,0.001049519835152598,0.0010546181683921737
101.0,0.001013921937807563,0.0010151360797264971,0.0010075850541518571
102.0,0.0009732099537333382,0.0009823188141991192,0.0009756126922568139
103.0,0.0009398158735076576,0.0009498432263359192,0.0009416689680671784
104.0,0.0008937023416384076,0.0008973742650684903,0.000902820678842227
105.0,0.0008861584399433229,0.0008944014889020674,0.0008897700232658083
106.0,0.0008396958622350116,0.0008456670062609796,0.0008447973150139484
107.0,0.0008185925535702439,0.0008185178798223243,0.0008175468149900328
108.0,0.0007860206684944708,0.0007934265434312487,0.0007837029157545202
109.0,0.000773045996407523,0.0007739480967914242,0.0007724960475224376
110.0,0.000736508611282163,0.0007405176206864443,0.0007379327359061055
111.0,0.0007053581713976809,0.0007090146991369931,0.0007040873231231456
112.0,0.0006919086398326187,0.0006894602340660011,0.0006886598809355807
113.0,0.0006701785144925669,0.0006688637208669024,0.0006633282330829508
114.0,0.0006449437047180733,0.0006535407512499743,0.0006487747315367541
115.0,0.0006135474744443739,0.0006187018533875257,0.0006150447506762692
116.0,0.0006046652996161363,0.0006099096842582482,0.0006066486848557648
117.0,0.0005834179302538926,0.0005882785380154738,0.0005885577579104018
118.0,0.0005643295780469327,0.0005663243851737665,0.0005636010379692788
119.0,0.0005426383864465764,0.0005456446532603208,0.0005463393452751237
120.0,0.0005358622848082271,0.0005375146163524793,0.0005343929228655536
121.0,0.0005157494103210782,0.0005168278186929407,0.0005150203871172812
122.0,0.0005002244817663828,0.0005047170383627414,0.0005025411623165314
123.0,0.0004846269435298376,0.0004861963331859588,0.0004833767571911636
124.0,0.0004656886698466234,0.0004669555128899275,0.0004667610933996601
125.0,0.0004604775184884399,0.000463419748909409,0.0004592156505317128
126.0,0.0004392373216399465,0.0004379160895407627,0.0004368923730496859
127.0,0.000427432922555692,0.0004301493812507293,0.00042624126678902425
128.0,0.0004163404419269701,0.00041827974027532815,0.00041578003113297156
129.0,0.000407376187421066,0.00040718421344596527,0.0004065150711047356
130.0,0.0003921040755358886,0.0003939920257569761,0.0003938392391045719
131.0,0.00037653679718132216,0.0003777206677551465,0.00037869807347942465
132.0,0.0003739312142376304,0.0003736674202326681,0.0003735396384609511
133.0,0.00035903849460128045,0.00035992434714416256,0.00035781300075949214
134.0,0.0003486214913540994,0.00035230472156503966,0.0003484543523355766
135.0,0.00033683126619313936,0.0003383755731938835,0.0003365469512252827
136.0,0.0003299854921703114,0.0003322542447544842,0.00033087819763425797
137.0,0.0003246950323748426,0.00032468749211301396,0.00032199442130833445
138.0,0.0003098632010143361,0.00031342252981324893,0.0003110967995189482
139.0,0.0003022958696610927,0.0003028173942036281,0.0003026296994125806
140.0,0.0002965483314983688,0.0002981032939998368,0.0002966496187627761
141.0,0.00028874430071443313,0.00028965588795273255,0.00028960665859027463
142.0,0.0002812020780203422,0.0002826158706120288,0.0002824588112908638
143.0,0.00026974329974795223,0.00027172062676949853,0.0002704813316903514
144.0,0.0002646318575186126,0.0002672490935655524,0.0002661334142479896
145.0,0.0002600328571900335,0.0002602295069240883,0.00026000139294287615
146.0,0.0002525934963035044,0.00025345606374661475,0.00025178978928614034
147.0,0.00024555783767119823,0.0002448643760443661,0.0002439881988790249
148.0,0.00023962035571500925,0.0002398902576666149,0.00023882317312408572
149.0,0.00023522812588278253,0.00023583300982307894,0.00023416537207778123
150.0,0.00022627450380749,0.00022728997299605838,0.00022651262911407906
151.0,0.00022063674520539502,0.00022163757630545752,0.00021911657323909575
152.0,0.00021575469863626312,0.0002160813709753984,0.0002165521093413976
153.0,0.00021027014343791658,0.0002114075796926831,0.00021068159003554906
154.0,0.0002061770081636215,0.00020688091542891916,0.00020612619029265828
155.0,0.00019938002690762964,0.0001992568755938843,0.00019905860549874463
156.0,0.00019494262205869232,0.0001961862292507893,0.0001954033002596205
157.0,0.00019163324906744196,0.0001914680535516018,0.0001906147890917024
158.0,0.00018561530632657197,0.00018688018391322726,0.00018589119972611012
159.0,0.00018027981233710293,0.00018072546672601823,0.00018101992514385918
160.0,0.00017723115828731866,0.00017817562300170446,0.00017779569394122367
161.0,0.00017475194785415495,0.0001751089762879045,0.00017431779087355494
162.0,0.00016747130564068405,0.00016877590945288583,0.0001681019037018492
163.0,0.00016605776649936382,0.0001662807907495677,0.00016545967581314984
164.0,0.00016028207773202035,0.0001611763126961887,0.00015972542354603648
165.0,0.0001583868079612488,0.0001579525642036559,0.0001588200369690367
166.0,0.00015289868779255113,0.00015381786723057795,0.0001528910183628535
167.0,0.0001508384155574265,0.0001514990200087762,0.00015077540554752502
168.0,0.00014723865426309756,0.0001479981564926304,0.00014718297112634884
169.0,0.0001436780543032239,0.00014392472735649591,0.00014343792774944896
170.0,0.00014185249989343696,0.00014146864277667282,0.00014178906130680403
171.0,0.00013697234786752045,0.00013664215859327813,0.0001371067782222728
172.0,0.00013474818718943723,0.00013498579059535216,0.0001339651050946818
173.0,0.00013190264829833945,0.00013178250960171412,0.00013108135878226297
174.0,0.00012905382288164662,0.000129742080568837,0.00012915697374272012
175.0,0.00012541363310256953,0.00012485515917326338,0.00012509539214606885
176.0,0.0001227506195152392,0.00012370520894944116,0.00012324092410621168
177.0,0.00012096412891684628,0.00012072042860490056,0.00011984009503243332
178.0,0.00011791041376966603,0.00011832552085295676,0.00011858953337056032
179.0,0.00011521394763823378,0.00011531851075308435,0.00011545940294269293
180.0,0.0001130245323129778,0.00011349776625817036,0.00011236951046637427
181.0,0.00011096598137579529,0.00011136858203578634,0.0001110631503259656
182.0,0.00010794083635737767,0.00010866405741304216,0.00010822264837160378
183.0,0.00010622794430601129,0.00010677964803580801,0.00010628278939892258
184.0,0.00010372361742708282,0.00010378596518548742,0.00010400160992955135
185.0,0.00010215158275298562,0.00010250129967196086,0.00010204703947035599
186.0,9.952052022055428e-05,9.976745111947742e-05,9.980812039577388e-05
187.0,9.82954881133127e-05,9.791868020033199e-05,9.76542071625615e-05
188.0,9.632430763546443e-05,9.620381851088243e-05,9.582978558113566e-05
189.0,9.41055650388703e-05,9.412552625149832e-05,9.3780117546681e-05
190.0,9.202483430038938e-05,9.189191231509198e-05,9.165278193589557e-05
191.0,9.071524710384483e-05,9.059756561510076e-05,9.035568498366549e-05
192.0,8.855395074277684e-05,8.880356592420817e-05,8.828141467126466e-05
193.0,8.67620175182e-05,8.655297007888339e-05,8.679725967290302e-05
194.0,8.563944956235932e-05,8.572644051719664e-05,8.576568904472849e-05
195.0,8.323780974267287e-05,8.365208120879982e-05,8.361318082066901e-05
196.0,8.250854299714345e-05,8.21123720491765e-05,8.240428138439347e-05
197.0,8.053699889942409e-05,8.027010524048252e-05,8.031260982590463e-05
198.0,7.938178740578427e-05,7.931839492767071e-05,7.887143678747221e-05
199.0,7.771697190414814e-05,7.744910963336903e-05,7.707961545287603e-05
200.0,7.618312910245462e-05,7.596449432640887e-05,7.594034475110804e-05
201.0,7.48728198292065e-05,7.524826707699367e-05,7.500333301675596e-05
202.0,7.379791827291856e-05,7.384426384160974e-05,7.365018088179441e-05
203.0,7.189136266069705e-05,7.216171368148482e-05,7.18962776250542e-05
204.0,7.080455857065096e-05,7.095593850188027e-05,7.100620455161911e-05
205.0,7.002115063522558e-05,7.005148069903071e-05,7.001968540897572e-05
206.0,6.826758965132102e-05,6.824636769174951e-05,6.806922000249815e-05
207.0,6.722582097248137e-05,6.721053739826847e-05,6.730130202663594e-05
208.0,6.623869751148397e-05,6.600497761111097e-05,6.602601837553464e-05
209.0,6.555649635583994e-05,6.52119313569878e-05,6.516454601025398e-05
210.0,6.399553425017439e-05,6.388159007401818e-05,6.379136301563003e-05
211.0,6.274537948595344e-05,6.268888652855062e-05,6.27109744048972e-05
212.0,6.197729425385894e-05,6.202451155436036e-05,6.152566608096563e-05
213.0,6.0945462814886946e-05,6.0795717803648324e-05,6.0786728872732674e-05
214.0,6.012508243339508e-05,5.9934281616566756e-05,5.9959587567502614e-05
215.0,5.876170407992611e-05,5.8582525075721566e-05,5.8437693287075396e-05
216.0,5.7911808031480466e-05,5.771586909449092e-05,5.7660456849708874e-05
217.0,5.736287360441332e-05,5.701414142653614e-05,5.719557087380018e-05
218.0,5.5905206162744585e-05,5.5778957784049974e-05,5.5968220617547394e-05
219.0,5.537905019139354e-05,5.5373683299645056e-05,5.535954284909031e-05
220.0,5.466171157475942e-05,5.457514459915385e-05,5.4420815622394565e-05
221.0,5.408378052906274e-05,5.3922453052181386e-05,5.421280378717054e-05
222.0,5.2878063651814875e-05,5.268474124912304e-05,5.2683781475334764e-05
223.0,5.2243345250287195e-05,5.202831268485262e-05,5.201660359279393e-05
224.0,5.1478066910819995e-05,5.1183642516697684e-05,5.116531799417735e-05
225.0,5.116360180047098e-05,5.081841052723945e-05,5.069643414470506e-05
226.0,5.007098398656258e-05,5.011814872475987e-05,4.994164303372519e-05
227.0,4.937945278830292e-05,4.921397682306058e-05,4.91900463700408e-05
228.0,4.8688001011817216e-05,4.8712639263855315e-05,4.853121481895551e-05
229.0,4.821261822428011e-05,4.807479680556035e-05,4.8079683082676684e-05
230.0,4.741831389094327e-05,4.7317720550409745e-05,4.725068548733352e-05
231.0,4.6588647675286384e-05,4.62820751077942e-05,4.642211259393078e-05
232.0,4.651937259117284e-05,4.6221328542984834e-05,4.6306344211065684e-05
233.0,4.5808350392337425e-05,4.549340386135989e-05,4.548190428191313e-05
234.0,4.5112256825150865e-05,4.5153016846929775e-05,4.5251956911827586e-05
235.0,4.424026360838846e-05,4.3944011044907554e-05,4.4000424529148406e-05
236.0,4.420107974222108e-05,4.3864794574023967e-05,4.4036577492282445e-05
237.0,4.363370179933189e-05,4.348999071320356e-05,4.3236173026455425e-05
238.0,4.307145018090011e-05,4.274400649460162e-05,4.28340802830443e-05
239.0,4.279890778894183e-05,4.2513421930004266e-05,4.265416248319677e-05
240.0,4.213140951914379e-05,4.188875269131389e-05,4.2036686658993895e-05
241.0,4.199077090612311e-05,4.1624161926055755e-05,4.1577710211423646e-05
242.0,4.13241698238434e-05,4.11039166268136e-05,4.116434108327679e-05
243.0,4.099319862562142e-05,4.069272182862564e-05,4.0712590509347216e-05
244.0,4.080688526030223e-05,4.0535513251980945e-05,4.0607519819512785e-05
245.0,4.029067429628748e-05,4.010584504320039e-05,4.002716008038664e-05
246.0,3.995039972232066e-05,3.966945876740741e-05,3.96801717920507e-05
247.0,3.93755592098046e-05,3.920917150878884e-05,3.914375505500794e-05
248.0,3.935116959646818e-05,3.9024828205376314e-05,3.906803914814175e-05
249.0,3.898308962469066e-05,3.8747521299188814e-05,3.8747852020520977e-05
250.0,3.846135539969965e-05,3.822472411685987e-05,3.838425768406703e-05
251.0,3.830441005465721e-05,3.8153358739748836e-05,3.8039116845667825e-05
252.0,3.818625491419616e-05,3.786005689006264e-05,3.795586975632422e-05
253.0,3.793279835982805e-05,3.7533805805105884e-05,3.7576010643066195e-05
254.0,3.749959840929354e-05,3.7231307032370614e-05,3.7390566231941664e-05
255.0,3.725420010474873e-05,3.698741931166398e-05,3.699320743502739e-05
256.0,3.715173068867566e-05,3.6978661427878435e-05,3.698417309137478e-05
257.0,3.6267120754186866e-05,3.606440135028416e-05,3.59269685825243e-05
258.0,3.554244286213025e-05,3.526475407441803e-05,3.5327950333634034e-05
259.0,3.468275380104462e-05,3.4438657989396745e-05,3.43678278994039e-05
260.0,3.380502481287528e-05,3.371868554876586e-05,3.354314005623028e-05
261.0,3.318178639402436e-05,3.30833504466194e-05,3.2877360015227994e-05
262.0,3.2247331702654233e-05,3.210372902650489e-05,3.1993008814539265e-05
263.0,3.150441383486833e-05,3.140623018835589e-05,3.119971227161084e-05
264.0,3.0855685663567145e-05,3.0779520538664816e-05,3.0567745997592707e-05
265.0,3.0345739705158025e-05,3.0048527210976408e-05,2.9926693930702506e-05
266.0,2.942102788060641e-05,2.928625173237354e-05,2.9082467383102537e-05
267.0,2.8875117466377493e-05,2.8742552987570313e-05,2.8521816273074883e-05
268.0,2.817213913791491e-05,2.8045512942475753e-05,2.7866159532076653e-05
269.0,2.7656782620354134e-05,2.7455108599402665e-05,2.7337793058890686e-05
270.0,2.6899669291684907e-05,2.6765690081480425e-05,2.6610650591836217e-05
271.0,2.6267333719073576e-05,2.6189397039367725e-05,2.593248249239639e-05
272.0,2.578929225580704e-05,2.5653993178798155e-05,2.5576561601304805e-05
273.0,2.521792599287907e-05,2.507254569450957e-05,2.4939831209784826e-05
274.0,2.4793162924734957e-05,2.4536046061113352e-05,2.4453622101610244e-05
275.0,2.407207127822156e-05,2.3888646849196093e-05,2.3688169606523475e-05
276.0,2.366479460576108e-05,2.3430808865755985e-05,2.321613386287206e-05
277.0,2.3157804555740595e-05,2.3007073535991293e-05,2.2898012658148255e-05
278.0,2.261743615980532e-05,2.240255580231222e-05,2.217711134224086e-05
279.0,2.2069761495559285e-05,2.186631004648681e-05,2.1687189043648202e-05
280.0,2.18052478025618e-05,2.157722962386634e-05,2.1422676907099284e-05
281.0,2.1237597650979636e-05,2.0981736991513503e-05,2.0856670420670505e-05
282.0,2.0811986879491377e-05,2.0618944966921554e-05,2.0486339835780566e-05
283.0,2.0308412953801897e-05,2.010510183676287e-05,1.9958879256186892e-05
284.0,1.9929711232479228e-05,1.9697272952271687e-05,1.956648875976057e-05
285.0,1.9511623773687965e-05,1.9263826098909333e-05,1.9191734860271013e-05
286.0,1.8956935510174704e-05,1.8747844496531778e-05,1.8638548382792816e-05
287.0,1.8712843924113043e-05,1.8506892662116763e-05,1.8431829691308265e-05
288.0,1.8373335446096154e-05,1.801075338727581e-05,1.802394734888282e-05
289.0,1.800638394429027e-05,1.7690374139324433e-05,1.7736792716287934e-05
290.0,1.7542836371930117e-05,1.7391036538100684e-05,1.7302339742435663e-05
291.0,1.7170530601084855e-05,1.6942028630844008e-05,1.6897388078850465e-05
292.0,1.6931455360841354e-05,1.6693324868354573e-05,1.6654350667928387e-05
293.0,1.653976685091874e-05,1.627691239924096e-05,1.6226184980166672e-05
294.0,1.6181619220628162e-05,1.596617247842516e-05,1.5961035980127364e-05
295.0,1.578811980538947e-05,1.5504057838636464e-05,1.554864845251857e-05
296.0,1.552573932357665e-05,1.5345284863353232e-05,1.5370769798513583e-05
297.0,1.5225755282782952e-05,1.4955986181743823e-05,1.4926503605635766e-05
298.0,1.4884000592880454e-05,1.4577102350381352e-05,1.4636017366316938e-05
299.0,1.4612441747932925e-05,1.4408697972114331e-05,1.4372846854171097e-05
300.0,1.4169162821006502e-05,1.3932177745723725e-05,1.3984615862236898e-05
301.0,1.4001157565394645e-05,1.3752837430860716e-05,1.382346539486527e-05
302.0,1.3683462854549983e-05,1.3400151243362442e-05,1.3390233993930918e-05
303.0,1.3437204518701328e-05,1.3165185777899234e-05,1.324542795630951e-05
304.0,1.3136201044732187e-05,1.2949699143048767e-05,1.2938950592195666e-05
305.0,1.2837267639617097e-05,1.2639054877317794e-05,1.26685523881478e-05
306.0,1.263085308119421e-05,1.2369868815094813e-05,1.2394380530913341e-05
307.0,1.2367418192562661e-05,1.211180281429009e-05,1.2144247181743016e-05
308.0,1.2121289024675442e-05,1.1811499703913926e-05,1.189320864669355e-05
309.0,1.187157526868177e-05,1.1621185511918526e-05,1.1718819594103011e-05
310.0,1.1595864166743579e-05,1.1369494599010208e-05,1.1421631598337302e-05
311.0,1.1385512480194453e-05,1.1128238164882975e-05,1.1214646105389883e-05
312.0,1.1095575689849271e-05,1.0875641087259257e-05,1.0961685469465681e-05
313.0,1.0850379737227419e-05,1.062737311402287e-05,1.0729080419402481e-05
314.0,1.0667771329734394e-05,1.0484722566485455e-05,1.0511146751591905e-05
315.0,1.0425422024717365e-05,1.0212551555252386e-05,1.026366083641454e-05
316.0,1.0219737924545636e-05,1.0000472278891348e-05,1.0038813729257773e-05
317.0,9.932922576482216e-06,9.73197128283178e-06,9.759285451039722e-06
318.0,9.844142718875366e-06,9.636605574431247e-06,9.651841773462503e-06
319.0,9.560940745896468e-06,9.350467993497362e-06,9.421680692099407e-06
320.0,9.340938998654157e-06,9.113542573422953e-06,9.181162365546906e-06
321.0,9.229030256312639e-06,8.998761994893091e-06,9.065150908240032e-06
322.0,8.957333874186869e-06,8.734643690920142e-06,8.827336207224943e-06
323.0,8.773618397187514e-06,8.559271296031366e-06,8.628694123078647e-06
324.0,8.555948138376525e-06,8.386870606413237e-06,8.430279152658145e-06
325.0,8.405526276220458e-06,8.225987066054597e-06,8.248916720380299e-06
326.0,8.175278873573999e-06,8.001324533091896e-06,8.087330273874378e-06
327.0,7.977979980740879e-06,7.801698483489421e-06,7.878592295872999e-06
328.0,7.814290029183217e-06,7.621848173448403e-06,7.744389215133492e-06
329.0,7.630994981928698e-06,7.452572291391902e-06,7.5426604975609924e-06
330.0,7.465198540045252e-06,7.282282025693038e-06,7.352551658074118e-06
331.0,7.268362674212524e-06,7.088413346618169e-06,7.165164389385204e-06
332.0,7.101912531461805e-06,6.9131779851685505e-06,6.9961317230360385e-06
333.0,6.966283984416839e-06,6.780032198258126e-06,6.847418612255862e-06
334.0,6.73860647128235e-06,6.593047908539173e-06,6.617205254211854e-06
335.0,6.643431626875706e-06,6.505743872794417e-06,6.546511366654767e-06
336.0,6.424730092575126e-06,6.269512520282368e-06,6.358784520694714e-06
337.0,6.28499672214014e-06,6.140843580383241e-06,6.2187584521665725e-06
338.0,6.107268164821325e-06,6.0040115371495575e-06,6.090113833299059e-06
339.0,5.932762541698037e-06,5.758288547872599e-06,5.872008671051235e-06
340.0,5.843976285894968e-06,5.656692526753331e-06,5.751387721053576e-06
341.0,5.619508911175971e-06,5.484073318864656e-06,5.567837758030842e-06
342.0,5.511358075890472e-06,5.374388747394233e-06,5.4786054670980356e-06
343.0,5.3229686240015494e-06,5.166339811820429e-06,5.255496130978791e-06
344.0,5.154466255268252e-06,5.0370678722762995e-06,5.141232081385064e-06
345.0,5.0554875288363855e-06,4.934430660736098e-06,5.001089268734771e-06
346.0,4.83417219894943e-06,4.708273948810089e-06,4.801997462361001e-06
347.0,4.777995749498111e-06,4.616368517495429e-06,4.723967648853047e-06
348.0,4.555657441079414e-06,4.431940921063124e-06,4.526287549188364e-06
349.0,4.456860493704308e-06,4.324217948497094e-06,4.451906805745978e-06
350.0,4.271915396858004e-06,4.1421348399896246e-06,4.2802238928775795e-06
351.0,4.097242844304881e-06,3.990601323777433e-06,4.096176162395691e-06
352.0,4.027277164077382e-06,3.888607617568528e-06,4.0228707456087636e-06
353.0,3.8216642940115955e-06,3.7073232626234624e-06,3.8486005603048414e-06
354.0,3.7209459450987208e-06,3.6226127402629808e-06,3.7210772658103414e-06
355.0,3.5615784138601025e-06,3.450091144908586e-06,3.5797011553544446e-06
356.0,3.415463973951465e-06,3.33046194243907e-06,3.4395725620583867e-06
357.0,3.282657827956905e-06,3.1580735426887664e-06,3.2965568323651407e-06
358.0,3.113136095169452e-06,3.0176355085132153e-06,3.1373166800828677e-06
359.0,2.9901423910390305e-06,2.92713585702271e-06,3.026829404979304e-06
360.0,2.8406582704085708e-06,2.76661972749696e-06,2.869873606904504e-06
361.0,2.7169523680014404e-06,2.636764950631616e-06,2.7526651158095527e-06
362.0,2.544764031421611e-06,2.4896432647305406e-06,2.584949242781542e-06
363.0,2.438425846494639e-06,2.382058522328526e-06,2.4941543048400848e-06
364.0,2.314075096881527e-06,2.2598671261090548e-06,2.3621269887387164e-06
365.0,2.2157646360144e-06,2.151354796645945e-06,2.258038073108994e-06
366.0,2.109801937891388e-06,2.0538033190294124e-06,2.1521259790412992e-06
367.0,2.0179169534953493e-06,1.9839745820320038e-06,2.069921782477003e-06
368.0,1.9357622077893318e-06,1.8770190034336313e-06,1.9727746450714093e-06
369.0,1.8554180822718584e-06,1.8071156043777372e-06,1.884377626152989e-06
370.0,1.7859355797145931e-06,1.7422109814387099e-06,1.8219227478407576e-06
371.0,1.7108830799745052e-06,1.6644209194681207e-06,1.743098426833843e-06
372.0,1.6299593015776076e-06,1.5950943656779111e-06,1.6698451652222052e-06
373.0,1.5744476504037029e-06,1.5266073133765327e-06,1.5963093967213672e-06
374.0,1.510491325819404e-06,1.4771375840883178e-06,1.5374256851031987e-06
375.0,1.4435941607194484e-06,1.402852949049959e-06,1.46466567335122e-06
376.0,1.371030550111834e-06,1.3347101191108398e-06,1.4003912252201727e-06
377.0,1.3302574962095045e-06,1.3012703456152517e-06,1.3655030995344047e-06
378.0,1.2862315097614823e-06,1.2393855033312216e-06,1.3003051018847706e-06
379.0,1.2155568694014595e-06,1.1806422178488127e-06,1.244883356044658e-06
380.0,1.1721939594432936e-06,1.1411737938075458e-06,1.1946118099606672e-06
381.0,1.1269185108770507e-06,1.0886946730252548e-06,1.1499768493434322e-06
382.0,1.076903904423085e-06,1.0413207391930708e-06,1.0886287903649516e-06
383.0,1.025964728674632e-06,1.0046478537307823e-06,1.0439017561442818e-06
384.0,9.691803349971318e-07,9.473172127671652e-07,9.96224208056249e-07
385.0,9.585719291630671e-07,9.330274588307135e-07,9.657860881569807e-07
386.0,9.06001712385848e-07,8.858917110771814e-07,9.176154294589415e-07
387.0,8.57788613106726e-07,8.362951809253857e-07,8.777696409395135e-07
388.0,8.238218244124453e-07,8.012083232556096e-07,8.409925974037162e-07
389.0,7.923915632543558e-07,7.697018387962956e-07,8.038159605620201e-07
390.0,7.551991022446235e-07,7.339426633588924e-07,7.73604766385256e-07
391.0,7.100438870031636e-07,6.917260811118782e-07,7.271025044007359e-07
