k,Es1,Es2,Es3
391.0,4.709185822425205e-06,4.699586663943723e-06,4.684608943895594e-06
392.0,4.663021491006996e-06,4.668161877385561e-06,4.651415073208132e-06
393.0,4.632531822327949e-06,4.6261183569032824e-06,4.605351063811493e-06
394.0,4.58325717902326e-06,4.5824603139688855e-06,4.566431913070867e-06
395.0,4.536694550085304e-06,4.524413153119243e-06,4.506118635321365e-06
396.0,4.507286061109497e-06,4.503758975277431e-06,4.4820316676911715e-06
397.0,4.463929726575719e-06,4.472771150638402e-06,4.442498453978293e-06
398.0,4.4016532528879615e-06,4.397645950653245e-06,4.378886365486267e-06
399.0,4.367605534978483e-06,4.360120383064617e-06,4.344523542524134e-06
400.0,4.341919085611986e-06,4.34925639253141e-06,4.333852497984295e-06
401.0,4.297661489953305e-06,4.2919917308733045e-06,4.2710278863390825e-06
402.0,4.244760507871547e-06,4.252601093175405e-06,4.228496216875029e-06
403.0,4.218915412874787e-06,4.211541900745916e-06,4.190911446038897e-06
404.0,4.169864028385951e-06,4.165991605144701e-06,4.150837974968193e-06
405.0,4.149817284868827e-06,4.143446890680797e-06,4.1302175490719045e-06
406.0,4.0870074931623415e-06,4.085313411621238e-06,4.067041030724544e-06
407.0,4.067294419588011e-06,4.063239858941543e-06,4.038303673687252e-06
408.0,4.030081232186258e-06,4.021393059416714e-06,4.0051542071089376e-06
409.0,3.9858208635665244e-06,3.981422025648062e-06,3.971540426577143e-06
410.0,3.956144118288235e-06,3.9511266731020444e-06,3.9403615383438204e-06
411.0,3.907238680908128e-06,3.89692398047994e-06,3.87919923385148e-06
412.0,3.903874098606631e-06,3.886767698853476e-06,3.878964468130288e-06
413.0,3.841855525849374e-06,3.8443886207668365e-06,3.822347124196593e-06
414.0,3.820237650286518e-06,3.801943367868453e-06,3.791978416690989e-06
415.0,3.7784644698569543e-06,3.7717830905226243e-06,3.7627990254833017e-06
416.0,3.7650869982108526e-06,3.7465511702598154e-06,3.7342444982440904e-06
417.0,3.7332452478839556e-06,3.725057774150175e-06,3.708393231197994e-06
418.0,3.68794946386412e-06,3.6693719518985524e-06,3.6584676635814092e-06
419.0,3.6587392025834764e-06,3.650794357119344e-06,3.6365400876025882e-06
420.0,3.6185740916990035e-06,3.613922757502428e-06,3.598712795059659e-06
421.0,3.60261094209847e-06,3.5985559767028062e-06,3.5813378591282824e-06
422.0,3.5663503474215177e-06,3.5630611407788793e-06,3.5434626661975708e-06
423.0,3.5360479101006212e-06,3.520501848917045e-06,3.511587409299965e-06
424.0,3.506064144511562e-06,3.5021844785785353e-06,3.4850093067539163e-06
425.0,3.4866833350915154e-06,3.4773556479158617e-06,3.4510452852941867e-06
426.0,3.447485113285874e-06,3.4382246272259838e-06,3.4245583577837984e-06
427.0,3.423891929964992e-06,3.414443080669499e-06,3.398677182995285e-06
428.0,3.3779368583544744e-06,3.375653861749511e-06,3.360771462427139e-06
429.0,3.3740346604539522e-06,3.3581945435592515e-06,3.3491621551395674e-06
430.0,3.339062109284207e-06,3.3332252487096482e-06,3.3189926359571946e-06
431.0,3.3121772394945562e-06,3.3026915533614886e-06,3.2819603410523133e-06
432.0,3.289484379779707e-06,3.273910281646022e-06,3.2639070221980935e-06
433.0,3.2569542550155618e-06,3.241925639171573e-06,3.2371927737279368e-06
434.0,3.24577868364677e-06,3.2314134132074413e-06,3.223035070130916e-06
435.0,3.209620103959233e-06,3.1858628385433373e-06,3.1787102456695575e-06
436.0,3.1813003281907457e-06,3.1637539851803616e-06,3.158477848384448e-06
437.0,3.167555212875959e-06,3.146258366300395e-06,3.134717708152777e-06
438.0,3.1357060067837853e-06,3.126614466215948e-06,3.1081626837311817e-06
439.0,3.107028590930562e-06,3.1003614528387133e-06,3.0904197475701093e-06
440.0,3.083116933034815e-06,3.068381705625148e-06,3.059611020466457e-06
441.0,3.0842144167480083e-06,3.0660995685313127e-06,3.0534157306997495e-06
442.0,3.036424441759748e-06,3.0253077406295308e-06,3.017680372839276e-06
443.0,3.0220900515314635e-06,3.007257217664265e-06,2.9959195800477136e-06
444.0,2.9987837860502903e-06,2.9890476529659764e-06,2.9703601570175033e-06
445.0,2.983339992900984e-06,2.968868930829294e-06,2.9555406036238617e-06
446.0,2.951378976128281e-06,2.9396135584583706e-06,2.9249583139900035e-06
447.0,2.9281229206071923e-06,2.916203956479452e-06,2.903442077899527e-06
448.0,2.914751444932926e-06,2.8997342647771e-06,2.890080421347624e-06
449.0,2.8903489870875955e-06,2.8767467871844507e-06,2.871958012060623e-06
450.0,2.8828980503668935e-06,2.8604365287641145e-06,2.850094153012654e-06
451.0,2.841203401293275e-06,2.8325758465324877e-06,2.819259933058134e-06
452.0,2.8359739833102616e-06,2.818021992362018e-06,2.812097950338544e-06
453.0,2.804197613576614e-06,2.793684710930657e-06,2.7798843737281136e-06
454.0,2.7990847408064073e-06,2.7809341483624777e-06,2.7688583155460224e-06
455.0,2.768710847245521e-06,2.7510778524382366e-06,2.74055986802444e-06
456.0,2.7564600361118393e-06,2.7357179546335663e-06,2.7307784220407644e-06
457.0,2.7438094339271865e-06,2.7240823316362567e-06,2.7139021963874306e-06
458.0,2.7272398679495847e-06,2.7092145637589756e-06,2.698459527244143e-06
459.0,2.6940063887814995e-06,2.6804655210320515e-06,2.6636018040911496e-06
460.0,2.6873041753544813e-06,2.6720878621064754e-06,2.6646101239369157e-06
461.0,2.6702591693445003e-06,2.651012349000723e-06,2.638852631996416e-06
462.0,2.6596821131832445e-06,2.6370850570262902e-06,2.6292888623044592e-06
463.0,2.629665909369507e-06,2.6168301679676643e-06,2.6118772486722024e-06
464.0,2.6086927715293226e-06,2.595798788995011e-06,2.5862847921562856e-06
465.0,2.6045146867641172e-06,2.5884691396284017e-06,2.5799527540554144e-06
466.0,2.5816742599009226e-06,2.5625706923173708e-06,2.5560004417080636e-06
467.0,2.5680386348515586e-06,2.5527630764337243e-06,2.541205221212992e-06
468.0,2.5549908509519284e-06,2.5331836525021386e-06,2.523721677226268e-06
469.0,2.5381447936853327e-06,2.522442898962819e-06,2.511484553335619e-06
470.0,2.524466840187901e-06,2.511336405020404e-06,2.4945815242044544e-06
471.0,2.5053191944070878e-06,2.485627089729631e-06,2.477673532902195e-06
472.0,2.49830172706059e-06,2.4795653358584248e-06,2.4728187707866462e-06
473.0,2.480544722724829e-06,2.4568066456573863e-06,2.4485756475219595e-06
474.0,2.4663998955031612e-06,2.450562476571376e-06,2.44340476715658e-06
475.0,2.451109890249275e-06,2.432809547143271e-06,2.4251404226870676e-06
476.0,2.4369855102068042e-06,2.4181103389295524e-06,2.4081131264158625e-06
477.0,2.4316571356877187e-06,2.4080719419711623e-06,2.403956768682595e-06
478.0,2.408445259529695e-06,2.3887100540346825e-06,2.3790015114317734e-06
479.0,2.401953376397369e-06,2.378325542893883e-06,2.3685165006800086e-06
480.0,2.3900296585659804e-06,2.373678578400437e-06,2.3673081931334875e-06
481.0,2.3766031964384175e-06,2.3547475900720627e-06,2.345459680305893e-06
482.0,2.3727573463097896e-06,2.3543805553846073e-06,2.3454682418300577e-06
483.0,2.353865116701167e-06,2.3288572848793976e-06,2.3225783965798224e-06
484.0,2.3381303565321346e-06,2.3220464845055406e-06,2.3121792254892877e-06
485.0,2.3302865218185494e-06,2.3108949962155998e-06,2.308361039344897e-06
486.0,2.315426653095959e-06,2.2981884268161887e-06,2.2865226942395303e-06
487.0,2.3075353702224975e-06,2.2888998417903368e-06,2.2837754282305127e-06
488.0,2.298817551213741e-06,2.2751582494134523e-06,2.2644692697201587e-06
489.0,2.285324291083922e-06,2.268680521297428e-06,2.2618376725717006e-06
490.0,2.280666012976703e-06,2.2568057262917143e-06,2.2517617093616586e-06
491.0,2.2587127974334537e-06,2.238350269218363e-06,2.231364331696728e-06
492.0,2.2610951370377784e-06,2.2363730191728785e-06,2.234756287381001e-06
493.0,2.2475639638065123e-06,2.2267153954922543e-06,2.217998148402914e-06
494.0,2.2410804561641447e-06,2.217794799132512e-06,2.2106069220682933e-06
495.0,2.2218062704848e-06,2.198215886640537e-06,2.1918317713097054e-06
496.0,2.2237043211239102e-06,2.205320569604167e-06,2.1976130199268195e-06
497.0,2.216696085025072e-06,2.190200673510667e-06,2.186132076512632e-06
498.0,2.202774530680039e-06,2.1768070536631727e-06,2.1729659972960664e-06
499.0,2.1864223763993335e-06,2.1703890494744913e-06,2.164613700703387e-06
500.0,2.190972926885562e-06,2.164985599253358e-06,2.1599780639841043e-06
501.0,2.1844545189819966e-06,2.1606460940889645e-06,2.1562351443777197e-06
502.0,2.167847190367342e-06,2.1462140004545076e-06,2.142075383975442e-06
503.0,2.1628357513555726e-06,2.1384101480708307e-06,2.1317176669466773e-06
504.0,2.160716870296222e-06,2.1392233444613994e-06,2.132897189080498e-06
505.0,2.1584723101313607e-06,2.1329145161291375e-06,2.126402813579577e-06
506.0,2.1433752412741456e-06,2.1221307864791526e-06,2.1145788835506915e-06
507.0,2.13655559231776e-06,2.111545185251591e-06,2.1089586490939748e-06
508.0,2.131539788588371e-06,2.107250119599055e-06,2.105158570211427e-06
509.0,2.1275489671886086e-06,2.1069198698698678e-06,2.095594858094194e-06
510.0,2.1204724096772584e-06,2.093226913152944e-06,2.091393925949493e-06
511.0,2.112326610877685e-06,2.08910001050799e-06,2.0838755169233987e-06
512.0,2.098884721589353e-06,2.0747752121301977e-06,2.06791751308834e-06
513.0,2.091581298507026e-06,2.0663884563790264e-06,2.062912882527275e-06
514.0,2.061689790596104e-06,2.0344955399832356e-06,2.0316510565725217e-06
515.0,2.035912628475756e-06,2.011969995221866e-06,2.003895516749884e-06
516.0,2.011383737394811e-06,1.992103799139296e-06,1.9845223396712012e-06
517.0,1.9909758894587926e-06,1.971348749523362e-06,1.96439001204353e-06
518.0,1.961286807936817e-06,1.9461849237740498e-06,1.939344280148882e-06
519.0,1.9470634020783035e-06,1.9210245834052877e-06,1.9153432482907355e-06
520.0,1.9171253116383535e-06,1.8986148703162898e-06,1.885776066710952e-06
521.0,1.90408175385199e-06,1.8839712603037397e-06,1.8774192468287196e-06
522.0,1.8729283943114932e-06,1.8560787231130102e-06,1.8474125850712493e-06
523.0,1.8573647963944611e-06,1.8366417171953713e-06,1.8283419339568134e-06
524.0,1.8341154461335594e-06,1.81223191254583e-06,1.8055137634927957e-06
525.0,1.8151210181218489e-06,1.792251388226688e-06,1.7845646655805094e-06
526.0,1.7851355015496996e-06,1.764453097441926e-06,1.7590178715663221e-06
527.0,1.7742137456195467e-06,1.748625386723789e-06,1.7488030177011357e-06
528.0,1.7487864163862197e-06,1.7289921505740643e-06,1.7254570228737386e-06
529.0,1.7304665396433788e-06,1.7055175058976204e-06,1.7063942759256225e-06
530.0,1.7129812164558803e-06,1.6894136518816443e-06,1.6882007324953814e-06
531.0,1.6891245229898777e-06,1.663823832177491e-06,1.6633499101890535e-06
532.0,1.6736734624225562e-06,1.6454984778926097e-06,1.6515652938212111e-06
533.0,1.651338491595661e-06,1.6254726313755836e-06,1.6316918655542747e-06
534.0,1.6362517601005524e-06,1.6080222008178242e-06,1.6161609661751825e-06
535.0,1.6151186578903663e-06,1.586534721995196e-06,1.5923845058798949e-06
536.0,1.5990120331784997e-06,1.5667741322319716e-06,1.5787049797305869e-06
537.0,1.5772790274521923e-06,1.5459767661377078e-06,1.5587387711641564e-06
538.0,1.5641378659014747e-06,1.53389572435993e-06,1.5426374908537079e-06
539.0,1.5451868674318582e-06,1.5107574569998725e-06,1.5249192434186537e-06
540.0,1.5271076277237918e-06,1.4978720826883422e-06,1.5077589799257659e-06
541.0,1.511576204655766e-06,1.4785056192481214e-06,1.4950352834217047e-06
542.0,1.4973088020330821e-06,1.4642155450093375e-06,1.480859957168521e-06
543.0,1.4772393773504603e-06,1.4451363946725954e-06,1.4614265809432315e-06
544.0,1.4632001708066344e-06,1.4289412596943595e-06,1.443103150182263e-06
545.0,1.449971017208934e-06,1.4146838210769532e-06,1.4324123264862974e-06
546.0,1.4270877481077607e-06,1.3948252705596418e-06,1.412594092554404e-06
547.0,1.4129881697050393e-06,1.3827202402238645e-06,1.4006604546502739e-06
548.0,1.3990678241021376e-06,1.3685523303030298e-06,1.3852875959081444e-06
549.0,1.3829263223991314e-06,1.34627824897502e-06,1.3687664573873432e-06
550.0,1.3681696937571593e-06,1.3353747712918033e-06,1.3572597013980739e-06
551.0,1.3502564356469312e-06,1.3156224389783544e-06,1.3373699243354855e-06
552.0,1.3376093504110813e-06,1.3042392052751592e-06,1.328098239248855e-06
553.0,1.3232932571378858e-06,1.2885486655705477e-06,1.3131037813626864e-06
554.0,1.30518938369622e-06,1.272499153139803e-06,1.2966188037556113e-06
555.0,1.2950808861794626e-06,1.257349943774261e-06,1.2863489760743852e-06
556.0,1.2806678882482536e-06,1.2466777383906236e-06,1.2720740635746211e-06
557.0,1.267828011232113e-06,1.2304189619583538e-06,1.2560102594247434e-06
558.0,1.2515818487506847e-06,1.2149813307602646e-06,1.2426572811278526e-06
559.0,1.2403988109687293e-06,1.2037984819898113e-06,1.2306106383065734e-06
560.0,1.2248317925017192e-06,1.1884515836363946e-06,1.215145574798562e-06
561.0,1.2170155751742739e-06,1.1765545192636568e-06,1.206221563924151e-06
562.0,1.2015256260921098e-06,1.1651191574053622e-06,1.1952429288973902e-06
563.0,1.1816447556528677e-06,1.145331159413496e-06,1.1743633651443902e-06
564.0,1.1774284983062183e-06,1.1404029394569746e-06,1.169414390712132e-06
565.0,1.163146046129816e-06,1.1259189638088101e-06,1.1565145625283336e-06
566.0,1.1487985804893617e-06,1.1112203155410185e-06,1.1429355458567914e-06
567.0,1.1325324584479957e-06,1.0952152412058746e-06,1.1273778129477248e-06
568.0,1.1245686457358674e-06,1.0885970820285453e-06,1.1201688645866612e-06
569.0,1.1124636395471848e-06,1.0758305751315497e-06,1.10845816868627e-06
570.0,1.1000421397998616e-06,1.0635764183445286e-06,1.0944543173653097e-06
571.0,1.0852204208161194e-06,1.0491003896188938e-06,1.0827038086049804e-06
572.0,1.0772276577233565e-06,1.0395099453207215e-06,1.0708484092143937e-06
573.0,1.06632287002236e-06,1.027803382851625e-06,1.0620121253130841e-06
574.0,1.0544571017578865e-06,1.0160259373287789e-06,1.0483530825327543e-06
575.0,1.0415262661375873e-06,1.0005549959315392e-06,1.0361677582471592e-06
576.0,1.0327972070985851e-06,9.93691506886703e-07,1.0293865546620195e-06
577.0,1.0210948825180298e-06,9.8302154127369e-07,1.0156840551478262e-06
578.0,1.0079079193083985e-06,9.693074229946922e-07,1.005143035959028e-06
579.0,9.980872250509555e-07,9.579731381660993e-07,9.957361618205992e-07
580.0,9.86610971576962e-07,9.469397208080938e-07,9.81364672806136e-07
581.0,9.801600953617724e-07,9.408196103235506e-07,9.759917985216242e-07
582.0,9.648304569576802e-07,9.265507451402226e-07,9.618557206520256e-07
583.0,9.55141134264481e-07,9.169440147169382e-07,9.520878062771933e-07
584.0,9.45334719590216e-07,9.068394252903062e-07,9.408602855635615e-07
585.0,9.376025333188016e-07,8.991785784270728e-07,9.346116546927868e-07
586.0,9.246247226066313e-07,8.892171201001736e-07,9.213156306856685e-07
587.0,9.148185077988716e-07,8.794973842386102e-07,9.117122796238253e-07
588.0,9.065252269012653e-07,8.694033382678404e-07,9.023414341535134e-07
589.0,8.954320123393487e-07,8.592418858285861e-07,8.923280715517642e-07
590.0,8.849118954371384e-07,8.503523168390507e-07,8.816660102753515e-07
591.0,8.762401627309023e-07,8.411595602776964e-07,8.707922515823973e-07
592.0,8.65673510669531e-07,8.320171444913227e-07,8.616152761006073e-07
593.0,8.572486346720328e-07,8.23659259971264e-07,8.539344044177689e-07
594.0,8.508702844935747e-07,8.15370033120088e-07,8.464677559621236e-07
595.0,8.362821501168717e-07,8.020138826305443e-07,8.32939220087004e-07
596.0,8.301906782518813e-07,7.972525251499293e-07,8.250777561864908e-07
597.0,8.207599638238673e-07,7.89532782424209e-07,8.161764323749022e-07
598.0,8.115268733168754e-07,7.785565834200794e-07,8.064466767284e-07
599.0,8.044715631261137e-07,7.70826208406706e-07,7.983010774699433e-07
600.0,7.927124353831569e-07,7.607918890179873e-07,7.890734461073366e-07
601.0,7.866213837115543e-07,7.564700180290187e-07,7.829204510926164e-07
602.0,7.76430499602341e-07,7.448620246478211e-07,7.721629749256589e-07
603.0,7.684701831320725e-07,7.38675148826476e-07,7.650663874570209e-07
604.0,7.588405114850558e-07,7.285621625794286e-07,7.555160122620405e-07
605.0,7.540940892556562e-07,7.24598998082204e-07,7.48092188473297e-07
606.0,7.428550353919048e-07,7.145487862169405e-07,7.389964240795325e-07
607.0,7.359286126802689e-07,7.071767809291239e-07,7.299701198809798e-07
608.0,7.272231160727267e-07,6.993519504972003e-07,7.22126160021018e-07
609.0,7.204795839855615e-07,6.930089035652102e-07,7.15229744290452e-07
610.0,7.127395438958326e-07,6.869304020037777e-07,7.075315748003662e-07
611.0,7.022601809022618e-07,6.782942681779493e-07,6.967081794979305e-07
612.0,6.985262069024237e-07,6.719587388122279e-07,6.919341656030275e-07
613.0,6.9011542402424e-07,6.639456683443883e-07,6.834252965858313e-07
614.0,6.793267534471546e-07,6.568523485379442e-07,6.752932741003738e-07
615.0,6.722844931924971e-07,6.485194395206246e-07,6.674245156823094e-07
616.0,6.668744529378267e-07,6.444565563240749e-07,6.611968209351166e-07
617.0,6.588733411709804e-07,6.365398150462374e-07,6.533777736910606e-07
618.0,6.512045532376679e-07,6.280717929359943e-07,6.449871732028765e-07
619.0,6.449235693764577e-07,6.210124658975216e-07,6.390861794627672e-07
620.0,6.373566543857075e-07,6.151779765761397e-07,6.316679577345507e-07
621.0,6.309269093412644e-07,6.091770553921421e-07,6.24709647659565e-07
622.0,6.219210949619425e-07,6.013891590474471e-07,6.160347592981726e-07
623.0,6.158642403335348e-07,5.961900633411931e-07,6.097453970447717e-07
624.0,6.100835414854776e-07,5.891946869095926e-07,6.029761175219763e-07
625.0,6.049110454091077e-07,5.838198430100855e-07,5.980100261818415e-07
626.0,5.958253919945018e-07,5.760429956055706e-07,5.879995172223165e-07
627.0,5.899410983394168e-07,5.703733053016876e-07,5.836639689627992e-07
628.0,5.846662217276409e-07,5.651516432768164e-07,5.775021426253297e-07
629.0,5.770235746330028e-07,5.57872514143834e-07,5.698927252782832e-07
630.0,5.693646614728367e-07,5.5208462769073e-07,5.634125121361105e-07
631.0,5.645761072503147e-07,5.458632111414013e-07,5.567609246423958e-07
632.0,5.582387990876113e-07,5.39854483647735e-07,5.515249395884541e-07
633.0,5.516058246366848e-07,5.355011539040938e-07,5.445693234606116e-07
634.0,5.451289375618552e-07,5.285888114358489e-07,5.381707506661579e-07
635.0,5.391909816754296e-07,5.223016992814744e-07,5.322158751562018e-07
636.0,5.340211015429801e-07,5.175290847991658e-07,5.262991585824621e-07
637.0,5.282273759201601e-07,5.117136980696385e-07,5.202500029690706e-07
638.0,5.203349263897486e-07,5.046058379201214e-07,5.116729716902922e-07
639.0,5.160144808707766e-07,5.004876409179647e-07,5.087556221143891e-07
640.0,5.093795920475499e-07,4.939261546950456e-07,5.009176335707722e-07
641.0,5.047062123956526e-07,4.894702468953915e-07,4.962786308593688e-07
642.0,4.975043351372809e-07,4.83045061355307e-07,4.906526625977598e-07
643.0,4.934129373036025e-07,4.787335011601891e-07,4.857069227171662e-07
644.0,4.883019287820926e-07,4.731262635807315e-07,4.799422575643362e-07
645.0,4.825160262652092e-07,4.672380740108997e-07,4.7453138641111803e-07
646.0,4.7548205200750985e-07,4.616839815562403e-07,4.6843358211320393e-07
647.0,4.7107713412583054e-07,4.568026484832368e-07,4.6260047471455726e-07
648.0,4.6468158511758515e-07,4.5065561760176913e-07,4.561117096262507e-07
649.0,4.6007797675547286e-07,4.472263756521758e-07,4.511446964243376e-07
650.0,4.557182994229734e-07,4.420443655188899e-07,4.466970705391747e-07
651.0,4.5022441169195294e-07,4.36459285085703e-07,4.412816499240667e-07
652.0,4.455450757589287e-07,4.310601229460119e-07,4.354183946192088e-07
653.0,4.391951386745416e-07,4.271648459408808e-07,4.3073160093812306e-07
654.0,4.343730000370824e-07,4.220605200872736e-07,4.2653333523440665e-07
655.0,4.2728028683365393e-07,4.1453327236101545e-07,4.184808568245964e-07
656.0,4.249987707544668e-07,4.124444900534724e-07,4.160292017064042e-07
657.0,4.190561775622525e-07,4.0659084017977424e-07,4.1012058718838964e-07
658.0,4.1438393433924385e-07,4.0176243539057506e-07,4.059644628956907e-07
659.0,4.0840985449712283e-07,3.967754518002105e-07,4.015413503544066e-07
660.0,4.0355312302507433e-07,3.9174047976110646e-07,3.949908129682418e-07
661.0,4.000940728350869e-07,3.887367616915306e-07,3.9201335056261596e-07
662.0,3.936959388088338e-07,3.828984818076225e-07,3.8590634203711715e-07
663.0,3.890739004701292e-07,3.7831367202609813e-07,3.821108033321253e-07
664.0,3.857372015413743e-07,3.7369254252205194e-07,3.7699796103824456e-07
665.0,3.8043320887857594e-07,3.6950045481603226e-07,3.7211615187281826e-07
666.0,3.7548902949411535e-07,3.657728359942754e-07,3.675065034851978e-07
667.0,3.6969971933924715e-07,3.5863249686381127e-07,3.6178789978785373e-07
668.0,3.664113404420565e-07,3.565967076614855e-07,3.5882328722948223e-07
669.0,3.616742216469468e-07,3.525890882483428e-07,3.539586363667315e-07
670.0,3.5681603200163747e-07,3.465945369588973e-07,3.4906205252523625e-07
671.0,3.524659481308714e-07,3.4189163066928555e-07,3.4390191448632647e-07
672.0,3.4832609095083234e-07,3.386961059441826e-07,3.40344814256963e-07
673.0,3.435527958529405e-07,3.341501925627918e-07,3.3550171398989445e-07
674.0,3.3939317825530495e-07,3.3065323640437543e-07,3.319512607131976e-07
675.0,3.352021404799801e-07,3.2563151777708897e-07,3.2681692287958926e-07
676.0,3.3053070467751814e-07,3.215681753160322e-07,3.228879479767571e-07
677.0,3.256996277948957e-07,3.173318756981324e-07,3.1801104836035187e-07
678.0,3.2278996519237873e-07,3.1345855096638924e-07,3.160567173265874e-07
679.0,3.1644568906037803e-07,3.0770856518861e-07,3.088038021866917e-07
680.0,3.1384171415043123e-07,3.058199241455085e-07,3.067760812932855e-07
681.0,3.0938959983895635e-07,3.0075949100019795e-07,3.018644776998932e-07
682.0,3.0428225080620297e-07,2.9647863315136636e-07,2.981745809632259e-07
683.0,3.006772278735721e-07,2.921398072007453e-07,2.932240343693593e-07
684.0,2.9575463305024876e-07,2.883105391713778e-07,2.894005157757118e-07
685.0,2.927025237228193e-07,2.8568003984614503e-07,2.857643830474824e-07
686.0,2.877301962915114e-07,2.795150271806289e-07,2.806955609893385e-07
687.0,2.84738776921273e-07,2.7623846012847247e-07,2.775595071706627e-07
688.0,2.799829806765927e-07,2.7222758436196213e-07,2.733707186646106e-07
689.0,2.752276414977615e-07,2.6792531152493366e-07,2.6923828684481147e-07
690.0,2.717243589171825e-07,2.648164963433052e-07,2.656804585796875e-07
691.0,2.6739678543124714e-07,2.595707202583858e-07,2.6096621298550093e-07
692.0,2.636212566714833e-07,2.569567336909654e-07,2.5708967540899083e-07
693.0,2.6071919485636546e-07,2.533380901757653e-07,2.537774507250907e-07
694.0,2.550072801818567e-07,2.487492748824784e-07,2.490887380061574e-07
695.0,2.515143137407264e-07,2.4478801865401735e-07,2.454905313513569e-07
696.0,2.4720300587462037e-07,2.407524176333611e-07,2.413524377330738e-07
697.0,2.444962535183332e-07,2.3824885227710998e-07,2.385271145601593e-07
698.0,2.4039903608573255e-07,2.3374657937453445e-07,2.3455578697318828e-07
699.0,2.359355389235248e-07,2.2960451207361656e-07,2.3013366943252182e-07
700.0,2.3241286627837976e-07,2.2626078746129614e-07,2.2661492719870016e-07
701.0,2.2791042668981515e-07,2.2189089428468237e-07,2.2208050708746375e-07
702.0,2.2521204179329623e-07,2.191883022814813e-07,2.1980257684662957e-07
703.0,2.1960230597948357e-07,2.1427805851071145e-07,2.1444961255549084e-07
704.0,2.1651457742061865e-07,2.1082417837601796e-07,2.118339670580223e-07
705.0,2.129598987210188e-07,2.066770205643819e-07,2.0800309927980778e-07
706.0,2.086284505190378e-07,2.034881219994313e-07,2.0390730628763299e-07
707.0,2.05166451526203e-07,1.9976882107825569e-07,2.0106985132074126e-07
708.0,2.000235371446114e-07,1.9525973190444314e-07,1.9599201547281604e-07
709.0,1.9842119273494794e-07,1.9315338284790824e-07,1.941147809725946e-07
710.0,1.9300031732767568e-07,1.8800905286759565e-07,1.886547240410801e-07
711.0,1.898011317752286e-07,1.84936433181799e-07,1.857168260772026e-07
712.0,1.855890142773602e-07,1.8147144217723046e-07,1.8230819310906542e-07
713.0,1.817132089008644e-07,1.7711717253474609e-07,1.7779974732178437e-07
714.0,1.7906215971483457e-07,1.7479640702701203e-07,1.75323482826188e-07
715.0,1.7390860429057406e-07,1.6961052174396577e-07,1.69872892344476e-07
716.0,1.7056394626275016e-07,1.667107644962134e-07,1.675773905080349e-07
717.0,1.6665966553843604e-07,1.6284356825943165e-07,1.6361024826952117e-07
718.0,1.6307405412772254e-07,1.5964098036394451e-07,1.603561975089959e-07
719.0,1.5902724854987998e-07,1.5573851005267524e-07,1.562631550095601e-07
720.0,1.5530533607338715e-07,1.5189242993340788e-07,1.5252826790683648e-07
721.0,1.515329787438755e-07,1.4845249337412341e-07,1.49207707035945e-07
722.0,1.481781130676714e-07,1.4477015164695292e-07,1.456684691746778e-07
723.0,1.4422417078947903e-07,1.4086470395757082e-07,1.4234084117383284e-07
724.0,1.3966781377169012e-07,1.366544939338968e-07,1.374016200585367e-07
725.0,1.3646889991638293e-07,1.3439107893851793e-07,1.3518393834223002e-07
726.0,1.3296801273512583e-07,1.3064296248252344e-07,1.3185112359338417e-07
727.0,1.2947214367593335e-07,1.2729714696519635e-07,1.2822732554343976e-07
728.0,1.2712055760282898e-07,1.2461851030857046e-07,1.2564772293637222e-07
729.0,1.2400643143308681e-07,1.2226065921900587e-07,1.2308691266216586e-07
730.0,1.2103488179439945e-07,1.190129212208061e-07,1.2004182912790393e-07
731.0,1.1817488701564938e-07,1.1636655204880513e-07,1.174881351780867e-07
732.0,1.1598624055289364e-07,1.1434673744842681e-07,1.1516177327300558e-07
733.0,1.1314184739932685e-07,1.1182137938850523e-07,1.1272862702325148e-07
734.0,1.1048679025105798e-07,1.0953340664839575e-07,1.1048778291176505e-07
735.0,1.072321547336949e-07,1.0622551625986754e-07,1.0749638793909203e-07
736.0,1.0592371923919827e-07,1.0505182854101369e-07,1.0611104860248765e-07
737.0,1.0317526957411665e-07,1.0235981825962924e-07,1.032824202147347e-07
738.0,1.0079885595950589e-07,1.0022981636504919e-07,1.0122864032771143e-07
739.0,9.842165093871939e-08,9.794561483641291e-08,9.894733360123865e-08
740.0,9.680385419964057e-08,9.62757897543945e-08,9.723296601036459e-08
741.0,9.445954563827956e-08,9.416715027334447e-08,9.494602318821844e-08
742.0,9.25067463234254e-08,9.244172779441481e-08,9.337148509613692e-08
743.0,9.01968971470992e-08,9.013158199965877e-08,9.103832147243445e-08
744.0,8.834801093844766e-08,8.834087005857645e-08,8.921024650067621e-08
745.0,8.65439697455435e-08,8.697878427458992e-08,8.771018757310344e-08
746.0,8.48827511758838e-08,8.471809292538774e-08,8.56436591948182e-08
747.0,8.30257878262156e-08,8.283306508142566e-08,8.35987532073023e-08
748.0,8.131386080428626e-08,8.138161245079828e-08,8.220125280819565e-08
749.0,7.953888165574607e-08,7.948541049082121e-08,8.023674812942922e-08
750.0,7.746383595561304e-08,7.780091648011165e-08,7.826063975785704e-08
751.0,7.638258214809321e-08,7.658953595432576e-08,7.718828843354683e-08
752.0,7.443973022363428e-08,7.452018118623634e-08,7.530999292285133e-08
753.0,7.268501996526789e-08,7.277810120615975e-08,7.370500094440228e-08
754.0,7.124844959146166e-08,7.152700816190571e-08,7.212347512951995e-08
